retain_norm,forget_norm,dot_before,cosine_before,dot_after,cosine_after,forget_norm_after,projection_coefficient,correction_norm,combined_norm_before_clip,conflict,eligible_retain,projected,step,retain_loss,forget_loss,actual_retain_linear_change,actual_update_norm,actual_retain_update_cosine,combined_norm_after_clip,elapsed_seconds
3.293781618391854,4.185572130758484,-9.037188066905376,-0.6555165909278894,-9.037188066905376,-0.6555165909278894,4.185572130758484,0.0,0.0,3.2083695680094357,True,True,False,43,0.3072488605976105,4.106832981109619,,,,,15.146585336886346
3.839869689118333,4.063528315254803,-10.859212134763355,-0.695950803447206,-10.859212134763355,-0.695950803447206,4.063528315254803,0.0,0.0,3.0884360661749977,True,True,False,44,0.3882932960987091,4.084671974182129,,,,,15.383198902010918
3.49702775772371,4.2289057545059805,-10.55212395106278,-0.7135309207303064,-10.55212395106278,-0.7135309207303064,4.2289057545059805,0.0,0.0,3.001432842181875,True,True,False,45,0.29038259387016296,3.9061710834503174,,,,,15.666822833940387
2.5133788521020937,4.179533763425194,-6.287219026636238,-0.5985119080121235,-6.287219026636238,-0.5985119080121235,4.179533763425194,0.0,0.0,3.3483037011135135,True,True,False,46,0.2633140981197357,4.054560661315918,,,,,16.08007481088862
3.5937962393369207,3.6769233987997745,-8.141519219417862,-0.6161229983328841,-8.141519219417862,-0.6161229983328841,3.6769233987997745,0.0,0.0,3.186235812323887,True,True,False,47,0.32299089431762695,3.8839101791381836,,,,,16.49566216999665
3.0419061986289675,2.924440226562939,-4.994305347417687,-0.5614182475529538,-4.994305347417687,-0.5614182475529538,2.924440226562939,0.0,0.0,2.795877907510302,True,True,False,48,0.29709485173225403,3.7689664363861084,,,,,16.911455397028476
2.854622794256488,3.7676191547164763,-6.934116803284301,-0.644726360709772,-6.934116803284301,-0.644726360709772,3.7676191547164763,0.0,0.0,2.9112869652906426,True,True,False,49,0.26930028200149536,3.735011577606201,,,,,17.326861252076924
2.583255925476958,3.434833243185102,-4.758468791779818,-0.5362831277599543,-4.758468791779818,-0.5362831277599543,3.434833243185102,0.0,0.0,2.992382497378765,True,True,False,50,0.3007228970527649,3.694756269454956,,,,,17.7491614962928
3.226022954921849,3.5009452462111463,-7.185296144700222,-0.6361974156148025,-7.185296144700222,-0.6361974156148025,3.5009452462111463,0.0,0.0,2.87980024074205,True,True,False,51,0.33263707160949707,3.7916109561920166,,,,,18.175829767249525
2.9369816702277824,3.2521629146807594,-4.693246205164562,-0.4913600105791129,-4.693246205164562,-0.4913600105791129,3.2521629146807594,0.0,0.0,3.1330388672098186,True,True,False,52,0.27935081720352173,3.572157144546509,,,,,18.603392150253057
2.1573059373521204,4.194786451191655,-6.012462790896658,-0.6644018091365701,-6.012462790896658,-0.6644018091365701,4.194786451191655,0.0,0.0,3.197698656495135,True,True,False,53,0.27253103256225586,3.7481155395507812,,,,,19.0178626999259
2.407799437924977,2.793212511874615,-3.682067420277008,-0.547478979275861,-3.682067420277008,-0.547478979275861,2.793212511874615,0.0,0.0,2.4970781788222243,True,True,False,54,0.2519877552986145,3.493114471435547,,,,,19.428195941261947
3.179237635150958,2.9706962418846286,-5.420142106201017,-0.5738910282552715,-5.420142106201017,-0.5738910282552715,2.9706962418846286,0.0,0.0,2.844697505000626,True,True,False,55,0.29345807433128357,3.4919395446777344,,,,,19.843241496942937
2.346943242261533,3.449695699049158,-4.946444331329246,-0.6109557431583318,-4.946444331329246,-0.6109557431583318,3.449695699049158,0.0,0.0,2.74146937461102,True,True,False,56,0.24335500597953796,3.645443916320801,,,,,20.259039524011314
2.5446051387356765,4.4476448703780385,-6.411491157235709,-0.5665112579210232,-6.411491157235709,-0.5665112579210232,4.4476448703780385,0.0,0.0,3.6651845650513937,True,True,False,57,0.2867787480354309,3.5966899394989014,,,,,20.681299404241145
2.923293119495612,3.4063921327987123,-4.849773322291977,-0.48702856582440857,-4.849773322291977,-0.48702856582440857,3.4063921327987123,0.0,0.0,3.232584628558009,True,True,False,58,0.31145283579826355,3.5479650497436523,,,,,21.10709365690127
2.84273018522596,3.144263014298996,-4.97366342987616,-0.5564445393252496,-4.97366342987616,-0.5564445393252496,3.144263014298996,0.0,0.0,2.8319918688265275,True,True,False,59,0.30304548144340515,3.5183701515197754,,,,,21.53507911786437
2.254915362180941,2.682689798459442,-2.1317517086920517,-0.3524000137141761,-2.1317517086920517,-0.3524000137141761,2.682689798459442,0.0,0.0,2.831601035938027,True,True,False,60,0.21925592422485352,3.517259120941162,,,,,21.951899440959096
2.6821273782910815,3.1382941054468367,-4.972520079974524,-0.5907496937467241,-4.972520079974524,-0.5907496937467241,3.1382941054468367,0.0,0.0,2.66414282706325,True,True,False,61,0.2895631790161133,3.4738433361053467,,,,,22.362277403939515
2.66996263510002,2.6974715446755826,-3.0011738679768474,-0.4167053732669638,-3.0011738679768474,-0.4167053732669638,2.6974715446755826,0.0,0.0,2.8987420507963386,True,True,False,62,0.26285409927368164,3.3977580070495605,,,,,22.775468674954027
2.3119056965571048,2.696844837310601,-3.5168928116062346,-0.5640700706818522,-3.5168928116062346,-0.5640700706818522,2.696844837310601,0.0,0.0,2.3630688535979636,True,True,False,63,0.21206142008304596,3.437863349914551,,,,,23.188261688221246
2.8035051811114537,2.356258897742814,-2.958457913785479,-0.44785871008002465,-2.958457913785479,-0.44785871008002465,2.356258897742814,0.0,0.0,2.7376415871918223,True,True,False,64,0.2856578230857849,3.4102635383605957,,,,,23.607011158019304
2.193169751235521,3.2275769502754152,-3.8122667597494404,-0.538560415964624,-3.8122667597494404,-0.538560415964624,3.2275769502754152,0.0,0.0,2.757301762133972,True,True,False,65,0.21968956291675568,3.4028985500335693,,,,,24.035534091293812
2.886716761766386,2.7545593455022286,-5.127588764825699,-0.6448472912265333,-5.127588764825699,-0.6448472912265333,2.7545593455022286,0.0,0.0,2.380242280774207,True,True,False,66,0.27355560660362244,3.3814516067504883,,,,,24.315250250976533
2.308447300136306,5.066794295482741,-5.853053991252592,-0.5004138174096118,-5.853053991252592,-0.5004138174096118,5.066794295482741,0.0,0.0,4.392633081264456,True,True,False,67,0.2222028523683548,3.512024164199829,,,,,24.53226827690378
2.3398296996322197,2.104884354065999,-1.8147409645719175,-0.3684700163434641,-1.8147409645719175,-0.3684700163434641,2.104884354065999,0.0,0.0,2.505166509407261,True,True,False,68,0.2665734589099884,3.328307867050171,,,,,24.748933535069227
2.3142026579094535,2.2310898328441082,-2.505010204413098,-0.4851667774107082,-2.505010204413098,-0.4851667774107082,2.2310898328441082,0.0,0.0,2.3072224367196887,True,True,False,69,0.27218014001846313,3.283842086791992,,,,,24.967478655278683
2.230627537120238,4.094877873710889,-5.997334246853907,-0.6565839174162343,-5.997334246853907,-0.6565839174162343,4.094877873710889,0.0,0.0,3.1223477565733218,True,True,False,70,0.2224201261997223,3.4087510108947754,,,,,25.186437026131898
2.1459844739829355,2.2965054244317007,-1.7635245629509027,-0.3578388273012375,-1.7635245629509027,-0.3578388273012375,2.2965054244317007,0.0,0.0,2.5203447000149106,True,True,False,71,0.2532891631126404,3.373215913772583,,,,,25.405059434939176
1.8560923405355285,2.4081210151258694,-2.5381251169709604,-0.5678519749764344,-2.5381251169709604,-0.5678519749764344,2.4081210151258694,0.0,0.0,2.041537501079463,True,True,False,72,0.19122037291526794,3.3214330673217773,,,,,25.623293329030275
1.959561356820505,2.525744337332799,-2.918622858098289,-0.5896980953093849,-2.918622858098289,-0.5896980953093849,2.525744337332799,0.0,0.0,2.0933273646011945,True,True,False,73,0.21016012132167816,3.301804542541504,,,,,25.841158314142376
2.2090093643448006,3.741481027806949,-4.549708840379149,-0.5504812113272189,-4.549708840379149,-0.5504812113272189,3.741481027806949,0.0,0.0,3.1271368658747827,True,True,False,74,0.2828053832054138,3.382352352142334,,,,,26.060283613856882
2.434566767464052,4.982234150399852,-6.705253116683853,-0.5528016784002269,-6.705253116683853,-0.5528016784002269,4.982234150399852,0.0,0.0,4.164044456458997,True,True,False,75,0.29138854146003723,3.4208645820617676,,,,,26.28872371604666
2.4904186869631553,2.0936589545924607,-2.465625087866932,-0.4728775921799965,-2.465625087866932,-0.4728775921799965,2.0936589545924607,0.0,0.0,2.3778862211847223,True,True,False,76,0.2493579089641571,3.2562828063964844,,,,,26.508455955889076
2.0087496540721315,2.3174210237594117,-2.242789293536167,-0.4817899279905617,-2.242789293536167,-0.4817899279905617,2.3174210237594117,0.0,0.0,2.218093052585536,True,True,False,77,0.23161521553993225,3.257843017578125,,,,,26.726060746237636
2.386609602635868,2.4228160082736885,-2.217340634372903,-0.383469297294142,-2.217340634372903,-0.383469297294142,2.4228160082736885,0.0,0.0,2.670442199367384,True,True,False,78,0.23891274631023407,3.2669734954833984,,,,,26.942548912018538
2.0070454262410458,2.8557415212771335,-3.1284480572870494,-0.5458242798344163,-3.1284480572870494,-0.5458242798344163,2.8557415212771335,0.0,0.0,2.4344598713063177,True,True,False,79,0.22971034049987793,3.259476661682129,,,,,27.160081705078483
3.033405643684259,2.7460333485401502,-0.36880601766963717,-0.044275319221499944,-0.36880601766963717,-0.044275319221499944,2.7460333485401502,0.0,0.0,4.000579571238668,True,True,False,80,0.3062936067581177,3.3413519859313965,,,,,27.37774732010439
2.0476475391488305,2.239744549406304,-1.235773845835868,-0.26945441713283014,-1.235773845835868,-0.26945441713283014,2.239744549406304,0.0,0.0,2.5957211712904353,True,True,False,81,0.231688991189003,3.280095100402832,,,,,27.595547878183424
2.3052561438930343,2.639781363992693,-3.67749743220891,-0.60431758429629,-3.67749743220891,-0.60431758429629,2.639781363992693,0.0,0.0,2.21983257875807,True,True,False,82,0.28055340051651,3.238422155380249,,,,,27.813023888040334
2.2205522629829457,5.106204692652157,-6.655344543121195,-0.586963808461015,-6.655344543121195,-0.586963808461015,5.106204692652157,0.0,0.0,4.2063629938166125,True,True,False,83,0.23034065961837769,3.403125047683716,,,,,28.03069022623822
1.8687604961005593,2.8575745326011655,-2.922741983835083,-0.5473174141448195,-2.922741983835083,-0.5473174141448195,2.8575745326011655,0.0,0.0,2.410915600547088,True,True,False,84,0.1968567669391632,3.2911765575408936,,,,,28.248981488868594
2.0149091665598227,2.0993117251419227,-0.7216472660182355,-0.1706053187778604,-0.7216472660182355,-0.1706053187778604,2.0993117251419227,0.0,0.0,2.650221526068945,True,True,False,85,0.2167620211839676,3.227780818939209,,,,,28.466265325900167
1.364882850837028,2.211127461948386,-1.591961042589962,-0.5275009913900109,-1.591961042589962,-0.5275009913900109,2.211127461948386,0.0,0.0,1.8889329700371134,True,True,False,86,0.1586068868637085,3.2578365802764893,,,,,28.68458797596395
1.668662255702228,2.293885212858088,0.19842703968695874,0.05183949103039474,0.19842703968695874,0.05183949103039474,2.293885212858088,0.0,0.0,2.905718013572347,False,True,False,87,0.13909390568733215,3.2909095287323,,,,,28.913560668937862
1.8354592179212283,2.4841675208977714,-2.681479997883361,-0.5880969716807936,-2.681479997883361,-0.5880969716807936,2.4841675208977714,0.0,0.0,2.043780520679681,True,True,False,88,0.24078571796417236,3.2663581371307373,,,,,29.14555258024484
1.7170928824783405,2.718590173134044,-0.6078068174697109,-0.1302051122469597,-0.6078068174697109,-0.1302051122469597,2.718590173134044,0.0,0.0,3.020517648531309,True,True,False,89,0.17930465936660767,3.26582932472229,,,,,29.376811513211578
1.6356715710216276,3.16276602139942,-2.0436776235900695,-0.3950474110653978,-2.0436776235900695,-0.3950474110653978,3.16276602139942,0.0,0.0,2.9310672371699806,True,True,False,90,0.17237834632396698,3.254246950149536,,,,,29.5900989882648
1.639189054127447,2.4698934918705078,-2.0922508119207004,-0.5167809237887276,-2.0922508119207004,-0.5167809237887276,2.4698934918705078,0.0,0.0,2.1454167404795297,True,True,False,91,0.17776137590408325,3.3017311096191406,,,,,30.941134948283434
1.7521259734851211,7.288227768608214,-5.428146101088454,-0.4250737282687246,-5.428146101088454,-0.4250737282687246,7.288227768608214,0.0,0.0,6.73289813164381,True,True,False,92,0.18730562925338745,3.312751531600952,,,,,31.308921674266458
2.2156709137495803,2.16698750335138,-2.322929588276768,-0.48380948957701225,-2.322929588276768,-0.48380948957701225,2.16698750335138,0.0,0.0,2.2269201291180742,True,True,False,93,0.2298550009727478,3.2548251152038574,,,,,31.528734019957483
1.6159692445836327,1.8677743349809017,-1.3448442409242873,-0.44556851313943496,-1.3448442409242873,-0.44556851313943496,1.8677743349809017,0.0,0.0,1.8466859732412442,True,True,False,94,0.1706269234418869,3.184588670730591,,,,,31.75699490820989
2.5217892191382774,1.9741354929437709,-2.623917923717695,-0.5270653980903497,-2.623917923717695,-0.5270653980903497,1.9741354929437709,0.0,0.0,2.2380339511719667,True,True,False,95,0.24274684488773346,3.224309206008911,,,,,31.988390882965177
1.987245325911129,1.9155565578723692,-0.42827458392819207,-0.11250603993673133,-0.42827458392819207,-0.11250603993673133,1.9155565578723692,0.0,0.0,2.6003753083377568,True,True,False,96,0.20714718103408813,3.1503806114196777,,,,,32.2205950692296
1.659269341478785,2.3540342916034924,-1.3310985675797489,-0.34078505629385175,-1.3310985675797489,-0.34078505629385175,2.3540342916034924,0.0,0.0,2.3732793887049666,True,True,False,97,0.15458667278289795,3.2102015018463135,,,,,32.45377155812457
1.7658622059842874,2.4451420551805634,-2.158632989874197,-0.49994001972256064,-2.158632989874197,-0.49994001972256064,2.4451420551805634,0.0,0.0,2.186257767024579,True,True,False,98,0.22075249254703522,3.210045337677002,,,,,32.691576392855495
1.4765721090298436,2.6345120815623617,-1.9401703330637854,-0.49875240655723213,-1.9401703330637854,-0.49875240655723213,2.6345120815623617,0.0,0.0,2.2892309703962903,True,True,False,99,0.16007301211357117,3.2170467376708984,,,,,32.92341228807345
1.572615716473912,2.6377444269500683,-1.0540782096448185,-0.25410751537786713,-1.0540782096448185,-0.25410751537786713,2.6377444269500683,0.0,0.0,2.7060412850923505,True,True,False,100,0.18680809438228607,3.2585458755493164,-0.005995185137123931,0.04638257149719119,-0.08219117038505698,0.9999996255842959,33.16656218608841
1.4818276585525856,2.1081524391782267,-1.7207453653554192,-0.5508291314987229,-1.7207453653554192,-0.5508291314987229,2.1081524391782267,0.0,0.0,1.7884711861368159,True,True,False,101,0.17247164249420166,3.1961042881011963,,,,,33.40614100918174
1.424614723363292,3.377591531729894,-2.094994510335101,-0.435389883454644,-2.094994510335101,-0.435389883454644,3.377591531729894,0.0,0.0,3.040996982372571,True,True,False,102,0.14447540044784546,3.2701663970947266,,,,,33.638718348927796
1.097363671249266,2.488111873490512,-0.9191162594496005,-0.33662779059588793,-0.9191162594496005,-0.33662779059588793,2.488111873490512,0.0,0.0,2.3572601048482364,True,True,False,103,0.137563556432724,3.2365992069244385,,,,,33.861354880966246
1.9643751048192208,1.8694011187798627,-1.5174623626462502,-0.41322920559678716,-1.5174623626462502,-0.41322920559678716,1.8694011187798627,0.0,0.0,2.0781013851678245,True,True,False,104,0.21134696900844574,3.187063217163086,,,,,34.07933354610577
1.7216968673848339,7.4365147365573545,-4.927340297068515,-0.3848455107402605,-4.927340297068515,-0.3848455107402605,7.4365147365573545,0.0,0.0,6.957823721127784,True,True,False,105,0.21339084208011627,3.4369919300079346,,,,,34.309425516054034
1.8985034643578882,2.0881664980796124,-2.063952628677204,-0.5206228286957267,-2.063952628677204,-0.5206228286957267,2.0881664980796124,0.0,0.0,1.9587877544110588,True,True,False,106,0.18350324034690857,3.1783559322357178,,,,,34.53073020186275
2.079495941011943,2.1089058932024245,-1.1450735973283506,-0.2611067646903612,-1.1450735973283506,-0.2611067646903612,2.1089058932024245,0.0,0.0,2.545906565210323,True,True,False,107,0.23500674962997437,3.1150481700897217,,,,,34.7553893821314
1.7666413465803459,2.5691275180025364,-1.7007983818812313,-0.37473027571959494,-1.7007983818812313,-0.37473027571959494,2.5691275180025364,0.0,0.0,2.5139294110690464,True,True,False,108,0.18038170039653778,3.180675983428955,,,,,34.99666562397033
1.6340546929867668,2.3389755593335972,-2.078760888070306,-0.5438914911812212,-2.078760888070306,-0.5438914911812212,2.3389755593335972,0.0,0.0,1.995850602912372,True,True,False,109,0.17190340161323547,3.188127040863037,,,,,35.23366900207475
2.2034185705284144,2.0487237169152315,-0.637292030621958,-0.14117509453199642,-0.637292030621958,-0.14117509453199642,2.0487237169152315,0.0,0.0,2.788859659932423,True,True,False,110,0.2420354187488556,3.178694248199463,,,,,35.522341426927596
1.856025920272828,2.374196653808087,-1.2404859148160723,-0.28150824015408377,-1.2404859148160723,-0.28150824015408377,2.374196653808087,0.0,0.0,2.569176938134964,True,True,False,111,0.21934324502944946,3.1725101470947266,,,,,35.926449187099934
1.4540514947350975,2.5890953198591,-1.197832209400025,-0.3181765438906047,-1.197832209400025,-0.3181765438906047,2.5890953198591,0.0,0.0,2.534169667491204,True,True,False,112,0.14665335416793823,3.3015553951263428,,,,,36.341699081938714
1.3573555882005555,1.9385193623996229,-1.0856052049590355,-0.41257996856232126,-1.0856052049590355,-0.41257996856232126,1.9385193623996229,0.0,0.0,1.8517724216373554,True,True,False,113,0.14785689115524292,3.142077684402466,,,,,36.75711102504283
1.6714909021235353,2.149362822327524,-1.9356351962560718,-0.5387778845616622,-1.9356351962560718,-0.5387778845616622,2.149362822327524,0.0,0.0,1.882119014174151,True,True,False,114,0.1985364854335785,3.0967047214508057,,,,,37.177079738117754
1.4232698729931037,1.687648486224386,-0.415978872181412,-0.17318170952656448,-0.415978872181412,-0.17318170952656448,1.687648486224386,0.0,0.0,2.0104469160946405,True,True,False,115,0.14525359869003296,3.1067659854888916,,,,,37.59966034209356
